Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
114,10.330613746046884,141,6173,-2465,5611,-2391,5305,-4580,-69,2607,7988,-5984,86,2577,1,-1432,6800,3917
115,10.39800542691519,126,-4565,-7373,-6430,4144,3247,228,969,-69,3020,8078,31,3377,97,2376,-675,-7486
116,10.479277010022045,17,7016,-3580,-2568,3701,5995,-3640,6118,-2116,5983,-5221,96,6174,117,-148,2383,-3155
117,10.552348776591991,-25,5694,-7031,2143,3805,-5957,1137,-5785,-2040,-466,3682,102,3483,136,3772,765,-3179
118,10.62691476236398,85,5781,209,-5710,2092,7765,850,4634,2318,-2641,-7660,249,-6610,126,-3802,7076,8093
119,10.697208495752337,-99,509,3170,-5566,8112,-6031,-361,-1535,-8184,7448,3533,107,-4689,91,-6298,-770,-840
120,10.771262581013495,130,5637,7451,6786,-2855,-4860,-6257,8150,7105,7118,998,233,3831,-97,5338,-5033,-2226
121,10.839287615813749,78,5296,7768,-1480,-3714,-7576,-4594,5374,4319,6206,-5873,45,-6776,89,4712,4326,5707
122,10.913117610959889,-12,5190,-5496,-4790,2171,148,1983,7071,-611,7754,6723,87,-3427,5,3867,7838,3246
123,10.983949331685444,146,165,872,-2787,7069,3272,-1106,1868,7220,-7912,-7770,111,4430,-92,-7760,-5136,-8185
124,11.055189460922147,55,-1332,2528,-1531,-7503,-7093,-8092,6672,-3557,-791,3249,255,-6896,88,-7936,2197,825
125,11.13180219343168,41,3634,2204,1087,-3348,4274,5359,-2114,-3564,-4330,207,61,-6218,36,-5300,4689,-1373
126,11.200315180180855,-75,-2011,7132,-6626,-2511,-2473,-6584,2475,1901,3823,-6692,232,-5303,64,1686,3349,-7522
127,11.2753233590424,64,284,-929,514,7978,362,4939,-4360,2449,3099,-3673,108,-341,-54,-1994,5806,-3930
128,11.345883947834901,-81,-7311,5868,2965,3084,4381,254,495,-6307,-7559,5035,113,3882,-82,7621,2232,-635
129,11.414674053657608,138,136,-7196,-624,-4060,-2114,3664,4113,5790,-2275,-2000,91,-2776,79,8166,-3284,-6435
130,11.484511909063889,87,6153,-669,-6561,-7648,-4917,-4141,1239,6554,-3130,-1326,251,5391,125,-2033,-7958,7176
131,11.557866354194955,137,7270,152,641,2179,-5374,-1858,-1956,-3678,-135,3214,253,-3795,132,-6643,2086,1381
132,11.623054767367519,67,1810,2936,-361,4980,-835,-2876,-3203,2808,-3860,-3483,99,3205,-96,-4771,7348,6267
133,11.7034693340803,-59,-7323,-3592,1790,4735,5108,5396,6374,2496,-1017,-5160,229,-399,111,36,45,-1673
134,11.77162565831817,64,-2518,-929,-4923,7978,-3255,4939,-4035,2449,-2802,-3673,51,-341,-54,-1994,-7796,-6122
135,11.844683739995595,-83,-7040,831,3633,-1506,-7367,5727,6395,-6124,7753,5005,96,8150,0,1036,-6064,2438
136,11.91603035480222,124,-2150,-1942,5399,1779,2931,6943,-8166,7617,3947,-8006,21,4814,-81,-6704,-1192,-2896
137,11.985630862853856,67,-5434,-6480,6181,-1353,-4159,3273,2890,-6645,7974,-2240,53,838,70,375,3503,-7607
138,12.061207392407878,32,-1288,5918,-6850,1235,3826,-2704,-4676,-3272,-2565,2696,227,-3560,20,2905,2913,6695
139,12.12880905084579,146,-3689,1844,200,4203,6066,-291,-6319,6004,4396,-7651,104,-232,-8,6901,5823,-2349
140,12.195457898641989,-8,6573,-5085,-8139,3471,-1976,-3008,-4240,5851,5861,4918,248,-6790,-105,2780,6959,6015
141,12.269791668894026,137,-469,5980,6911,618,1378,-7432,-6786,-6779,646,6966,51,238,71,7689,-6880,7690
142,12.349452283559526,9,-2641,-840,-2616,7530,4923,-7049,-301,-972,-7500,-4391,102,-5758,-76,-6028,7231,-2510
143,12.42750150213078,-44,-3726,6480,4419,45,-3597,1426,6567,-6905,3690,-626,56,-1553,-87,-4815,3101,4162
144,12.505718788288299,-90,-1059,2975,-1741,277,4588,-4982,1368,-7362,-7001,7656,62,3791,85,5819,-6962,3994
145,12.572541263158344,102,3890,863,981,-3587,4320,2022,7420,-4705,6295,-2852,19,4607,-35,-4273,-3510,-6692
146,12.651914495080923,83,2239,3457,2644,1542,116,3058,-6425,1907,5182,-3321,54,177,-59,-5519,2382,-6997
147,12.728925800085102,15,-4275,1744,1184,2691,-164,-2884,-6602,5804,3881,7470,41,-2209,41,191,-436,-1034
