Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
176,14.51867966446354,-6,-6158,-340,7759,6933,2198,7383,2465,3704,1224,1276,49,-6633,-43,3622,-3776,6214
177,14.589875317799555,145,3563,846,7300,-2588,-2097,5263,-3234,-1703,-4718,-5987,116,-146,-92,-2527,2826,5772
178,14.663272100566854,13,-799,407,-5661,-7429,-164,-5848,-639,99,3471,3883,241,265,-16,-668,-2674,-4688
179,14.7393169100368,57,256,-863,4371,-3166,-7128,7983,1333,-7475,-6080,5578,31,-2801,-55,-5196,-2655,683
180,14.807210227746546,69,-2181,-1786,-7617,-4863,-2135,-7883,-6223,4581,859,5405,38,-6500,58,-2658,-2635,-5850
181,14.881272010759746,67,-1224,-5405,3745,1111,3940,-5183,-2835,5270,6661,-7252,244,-2319,-100,7669,4012,1572
182,14.95307407589556,-58,-5823,3754,-2670,5715,-6252,-7895,-913,1199,-2099,-6998,100,-7814,114,-2707,2398,5837
183,15.026712054893524,-63,4632,6378,1849,-5889,4245,1883,882,-4708,-169,-6984,115,-3198,-106,7049,1587,-6516
184,15.094337234240456,147,-2906,-1964,2862,2252,-7485,-6771,150,-7773,6084,2322,121,5795,61,-3665,-2840,896
185,15.168737290690638,35,7513,-2430,2242,-5682,3034,-31,-2703,-6834,1224,-8161,118,-1942,71,8037,-6181,-2898
186,15.249993478293408,147,-152,-6379,-4569,-7340,4183,1747,5736,4202,-5814,-7749,246,3214,6,1,5427,7358
187,15.324496599090383,65,-3815,-3418,-6791,-6124,-7052,-5580,-5212,3921,26,-7565,105,-3512,14,4213,1858,-1913
188,15.403499055956242,-45,4905,136,276,-5605,3059,-3796,-5657,-2206,120,6727,39,-1722,-37,-788,3837,7424
189,15.467023899381827,-21,8048,226,4449,-7002,2206,6839,3179,-5106,5725,-1027,38,1205,70,3704,-2313,-4420
190,15.548189424571651,-96,3245,6746,-4321,-2098,-2358,263,1635,2301,-4407,-6646,44,7016,40,2732,2500,-1096
191,15.619595055477271,1,1820,4273,-6660,1332,-6678,6252,-1632,3569,5406,-1172,40,-1346,-51,858,-4399,-2803
192,15.690319435327122,53,2740,3173,6380,139,-605,2540,474,-2109,-290,3411,236,4504,-72,-5924,-1211,-6979
193,15.765139019263625,8,-119,-7094,5368,2030,1020,-7840,-3289,-7901,2483,-5655,225,5445,95,5328,-5943,-3492
194,15.833206819353004,133,4287,-6532,2940,-6757,-7126,2371,8112,3820,-7598,5453,243,3717,34,-3805,6592,3616
195,15.90527659519874,102,833,2431,6858,-3119,6378,6803,-5935,6454,-2540,-2245,233,3036,-76,-1742,5773,3720
196,15.972472411042853,-59,-518,-5655,-4134,-5774,4085,6789,5691,-6569,-1513,-7665,233,7952,-102,-4323,440,-5499
197,16.0379892616359,73,-5016,7201,7238,-2571,-6326,-7541,-8079,-6143,-4305,-2465,225,4835,125,6166,2972,651
198,16.111349693907442,126,-4975,6665,-296,7586,5354,4542,6565,-1957,-6580,6994,17,111,-37,-4332,5531,-865
199,16.184412907419564,-23,3881,-1878,-3481,522,-2485,-5537,777,5181,2710,955,95,-4125,-69,-5748,3784,408
200,16.2592162405462,111,-4587,-3394,3259,-5083,-4988,2044,-6504,-5082,3338,4481,249,2238,49,5840,1742,-395
201,16.33074888436052,-31,4645,3174,-5541,7707,-6138,-2624,6946,5728,3795,-7824,45,-1467,-53,-7939,-5488,-4922
202,16.39668697305145,-11,4221,1269,2925,-4637,4021,500,-3338,2781,1885,-1975,123,-8086,141,2367,-5268,5489
