Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
134,2.7678971132488117,56,-561,-5317,-1451,3979,6832,547,4724,-5487,-669,-38,16,3703,-94,60,963,859
135,2.7912880858113756,-19,2922,-2921,903,3326,1870,4157,-4754,7869,-1188,-3926,18,-1981,75,-1301,1560,-7786
136,2.811535800213656,-103,5915,3086,-3703,-386,-3464,2914,3349,1915,7146,3012,21,5371,-26,4928,1249,-3812
137,2.829028138789174,-85,-4102,-2430,7074,1296,-5457,-6646,-6456,-2638,4085,-5130,249,2138,82,1677,-7137,-6724
138,2.8496590313290895,115,4071,-2824,-6938,-1815,1286,-1182,7667,1754,-1276,395,87,-958,-51,-3398,3944,-6012
139,2.8686233555627974,-59,-707,-3065,3381,-7190,-842,2007,92,6730,-5534,-4912,112,6862,-16,250,4458,-6713
140,2.888185540328216,-24,3212,6437,-1420,-2515,-1941,2067,-6538,7012,4370,4501,20,-5165,-64,-2453,171,-7193
141,2.906935609822019,-24,3212,6437,-1420,-2515,-1941,2067,-6538,7012,4370,4501,20,-5165,-64,-2453,171,-7193
142,2.9290200988907507,-63,-1924,-8185,-2330,4540,-6121,-1693,-290,2124,-3688,-403,82,-7504,-59,3830,-716,683
143,2.948889339351283,34,2213,-863,1707,-2991,7344,7333,-1046,-752,2176,4595,82,4129,26,2911,-6888,5933
144,2.9720865845741717,23,-132,2152,-6128,3339,-1789,3101,-1098,4066,-8045,1847,104,-4871,146,-7531,6010,2377
145,2.9933324438126565,65,-5296,1228,7366,-2841,5069,-1727,2048,-4166,-7492,1728,234,-3454,65,7709,-4575,-3929
146,3.0138979052643373,65,-5296,1228,7366,-2841,5069,-1727,2048,-4166,-7492,1728,234,-3454,65,7709,-4575,-3929
147,3.040743468224012,52,-6339,-2384,8067,3680,-3973,-5527,-4498,7493,-141,8129,255,-492,-43,7343,-6851,7344
148,3.076843039800063,52,-6339,-2384,8067,3680,-3973,-5527,-4498,7493,-141,8129,255,-492,-43,7343,-6851,7344
149,3.107265074595717,52,-6339,-2384,8067,3680,-3973,-5527,-4498,7493,-141,8129,255,-492,-43,7343,-6851,7344
150,3.1265321779828237,123,-1459,7809,-725,213,-5660,-7612,-7581,7885,5943,7959,30,-7770,25,4533,-2771,-7657
151,3.144400852229233,123,-1459,7809,-725,213,-5660,-7612,-7581,7885,5943,7959,30,-7770,25,4533,-2771,-7657
152,3.166821049822566,-70,-4121,-601,-896,3093,-4413,5877,3297,-565,7997,-3014,59,5437,70,3672,-4422,4211
153,3.1989460035290023,-98,-3920,6532,-1765,-2277,-6642,-580,6264,-7055,-5,2405,59,5338,131,-3351,5445,264
154,3.2238260679166144,-98,-3920,6532,-1765,-2277,-6642,-580,6264,-7055,-5,2405,59,5338,131,-3351,5445,264
155,3.2483015714580183,-98,-3920,6532,-1765,-2277,-6642,-580,6264,-7055,-5,2405,59,5338,131,-3351,5445,264
156,3.2707773640936426,-105,4883,3804,-548,-3208,4434,7548,-1542,1307,-3853,6779,53,-2591,-16,-7423,-1578,-595
157,3.290565350261596,30,-1315,4678,-7628,2860,-2296,8115,-7246,7255,-6333,6819,46,-7306,-78,-4912,7534,3971
158,3.3090318850397162,134,6955,-1426,2915,7709,332,4071,-2141,6827,564,-1022,49,1455,51,1063,4712,-5607
159,3.3272007725144954,51,-7732,8012,-1736,711,-5552,1812,-6146,374,-4674,5412,254,-699,49,-1715,4568,-4659
160,3.3436303904739177,-104,-1630,-5752,-6539,6512,4032,-5704,2082,-2803,-1354,-5950,254,-794,-79,-6545,-3830,748
161,3.3591255840686847,-104,-1630,-5752,-6539,6512,4032,-5704,2082,-2803,-1354,-5950,254,-794,-79,-6545,-3830,748
162,3.3753623299967757,-104,-1630,-5752,-6539,6512,4032,-5704,2082,-2803,-1354,-5950,254,-794,-79,-6545,-3830,748
163,3.395500137276989,-42,-6807,151,275,5581,5397,-3235,-6523,-1239,-6755,-5834,101,-2475,146,227,-4993,301
164,3.4122316790814673,31,7835,1850,-3844,3817,-4224,-696,1165,-2063,7348,-2471,63,-3425,117,-5973,-1114,-7923
165,3.4311091895183674,-20,-2928,2314,4707,-7530,4162,-7987,5520,-297,3649,2246,61,7356,-62,-6428,-5749,2518
166,3.449636451188836,-20,-2928,2314,4707,-7530,4162,-7987,5520,-297,3649,2246,61,7356,-62,-6428,-5749,2518
167,3.4674568005138693,-17,-6486,2869,-123,-249,-5302,-1344,3032,-2512,8065,-468,96,-5796,149,-6573,-940,-624
168,3.485258333055358,-2,6196,-6329,-6039,5868,4352,-7530,-3336,3997,1260,4280,228,323,100,-8075,-2073,7497
169,3.5032736926825807,-2,6196,-6329,-6039,5868,4352,-7530,-3336,3997,1260,4280,228,323,100,-8075,-2073,7497
170,3.5208199156837034,60,5336,-6813,380,6090,7648,6916,-6665,-2809,-5585,1125,81,7872,-50,1950,-6554,-5726
171,3.5369698478149867,-92,3441,-2738,-1972,5684,3699,-403,567,7294,-3369,-5695,81,-7087,14,7844,1341,7747
172,3.5539892008768623,-92,3441,-2738,-1972,5684,3699,-403,567,7294,-3369,-5695,81,-7087,14,7844,1341,7747
173,3.573365783731864,-92,3441,-2738,-1972,5684,3699,-403,567,7294,-3369,-5695,81,-7087,14,7844,1341,7747
174,3.596482202316346,-21,-6206,1674,3715,1627,591,-4681,2058,7073,-2161,-7646,113,8070,24,-6691,-3987,1778
175,3.6119632833234547,-21,-6206,1674,3715,1627,591,-4681,2058,7073,-2161,-7646,113,8070,24,-6691,-3987,1778
176,3.629959398512961,-34,-4093,-4413,1275,3055,4902,984,-5128,-7550,1097,-6652,113,5714,84,2043,7463,7661
177,3.648322440981586,-34,-4093,-4413,1275,3055,4902,984,-5128,-7550,1097,-6652,113,5714,84,2043,7463,7661
178,3.666759467621875,-34,-4093,-4413,1275,3055,4902,984,-5128,-7550,1097,-6652,113,5714,84,2043,7463,7661
179,3.684427572061866,-34,-4093,-4413,1275,3055,4902,984,-5128,-7550,1097,-6652,113,5714,84,2043,7463,7661
180,3.7012348086546942,-18,2411,-7106,2817,5305,-196,433,-6663,2797,8045,1759,235,5927,-23,-1523,-695,-5017
181,3.716652169190254,-18,2411,-7106,2817,5305,-196,433,-6663,2797,8045,1759,235,5927,-23,-1523,-695,-5017
182,3.732145652168335,-18,2411,-7106,2817,5305,-196,433,-6663,2797,8045,1759,235,5927,-23,-1523,-695,-5017
183,3.7470630849774498,-18,2411,-7106,2817,5305,-196,433,-6663,2797,8045,1759,235,5927,-23,-1523,-695,-5017
184,3.762906816721962,139,7915,8029,2119,3722,4189,-3504,-2775,-7344,-1534,4694,235,8091,-68,3853,2764,-5982
185,3.7789293079101482,-16,1577,3033,-4561,-5478,-6132,-2711,2171,-135,5667,-2542,23,-1748,-64,-3899,-3630,7812
186,3.7995362518164613,97,-7509,8132,-4713,4676,-484,1557,-3576,6438,4502,-4495,110,-1608,-26,5329,3604,2015
187,3.815743489606721,-89,4855,-5870,3801,-1943,2107,2761,-6066,-3495,-98,-354,91,-5606,-44,2346,-2393,-7538
188,3.8331421719186873,-31,-4880,-3369,2170,466,-6268,-969,301,1745,-4137,-5835,110,-6750,-2,-6601,-7334,1183
189,3.8527813344349706,141,-764,2796,7009,1930,121,3401,-6718,5517,-5126,1342,47,-7443,141,-1466,-5144,911
190,3.870890350325744,108,-5650,-4644,4674,7280,-429,-1615,6902,-7945,1312,6730,42,-902,-77,-7537,3544,3901
191,3.8888954462528513,15,-7644,1262,-3958,5597,3743,3298,7011,-2975,-4221,-108,249,-5273,103,4491,6122,7210
192,3.905018436171332,121,1456,-4743,1833,3737,3318,242,4796,-8014,5873,-6105,94,4547,-77,-3571,-1852,-6486
193,3.9210050044091145,16,2467,-3475,-5974,2948,-2501,6279,1610,-3637,3978,7405,240,-6857,-78,-6987,5771,2584
194,3.9372447439164056,-18,-4673,2513,-7044,-1323,-8047,6536,1847,891,5325,-3127,17,32,-45,5346,7880,-72
